STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,ORIGIN,Origin,TERRITORIAL_LEVEL,Territorial level,CITIZENSHIP,Citizenship,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES019F,Bilbao,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1153195,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES020F,Córdoba,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,448146,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES021F,Alicante/Alacant,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,955265,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES022F,Vigo,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,585730,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES024F,Santa Cruz de Tenerife,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,761966,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES025F,A Coruña,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,518369,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES028F,Lugo,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,158985,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES030F,Girona,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,272306,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES031F,Cáceres,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,133198,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES032F,Torrevieja,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,82842,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES033F,"Puerto de Santa María, El",A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,89060,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES035F,Talavera de la Reina,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,99433,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES036F,Palencia,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,98989,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES037F,Ferrol,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,145828,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES038F,Pontevedra,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,152475,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES039F,Ceuta,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,83517,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES041F,Guadalajara,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,122183,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES042F,Manresa,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,135666,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES043F,Ciudad Real,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,109690,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES044F,Benidorm,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,120192,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES045F,Melilla,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,86261,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES046F,Ponferrada,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,105177,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES047F,Zamora,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,71718,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES049F,Sanlúcar de Barrameda,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,69507,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES051F,La Línea de la Concepción,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,63365,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES055F,Arrecife,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,118411,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES056F,Elda,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,86560,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES059F,Granada,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,584032,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES062F,Jerez de la Frontera,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,217233,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES063F,San Sebastián/Donostia,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,504050,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES065F,Almería,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,247780,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES066F,Burgos,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,213043,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES067F,Salamanca,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,213032,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES068F,Albacete,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,207193,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES069F,Castellón de la Plana/Castelló de la Plana,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,351220,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES070F,Huelva,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,256280,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES071F,Cádiz,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,250882,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES072F,León,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,217471,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES073F,Tarragona,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,475380,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES074F,Jaén,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,250067,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES075F,Lleida,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,216862,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES076F,Ourense,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,195620,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES079F,Algeciras,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,146965,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES083F,Alcoy,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,70579,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES086F,Chiclana de la Frontera,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,86306,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES089F,Eivissa,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,152820,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES091F,Lorca,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,112298,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,ES092F,Mérida,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,84823,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,EE001F,Tallinn,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,692913,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,EE002F,Tartu,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,178618,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,EE003F,Narva,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,57903,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI001F,Helsinki,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1704702,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI002F,Tampere,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,456992,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI003F,Turku,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,368518,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI004F,Oulu,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,269835,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI007F,Lahti,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,189547,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI008F,Kuopio,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,165684,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FI009F,Jyväskylä,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,188069,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR001F,Paris,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,13127446,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR002F,Lyon,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,2260740,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR003F,Lille,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1577213,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR004F,Marseille,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1750660,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR005F,Bordeaux,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1414498,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR006F,Toulouse,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1482247,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR007F,Nantes,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,1029335,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR008F,Nice,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,623739,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR009F,Strasbourg,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,852382,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR010F,Rouen,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,708994,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR011F,Montpellier,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,796687,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR012F,Grenoble,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,693310,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR013F,Tours,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,528976,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR014F,Cannes-Antibes,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,390314,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR015F,Toulon,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,585358,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR016F,Rennes,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,778197,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR017F,Reims,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,358693,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR018F,Orléans,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,457728,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR019F,Nancy,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,510847,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR020F,Dijon,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,409864,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR021F,Clermont-Ferrand,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,514400,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR022F,Le Havre,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,344688,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR023F,Saint-Étienne,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,504323,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR024F,Angers,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,449006,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR025F,Mulhouse,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,395231,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_DEMO@DF_AGE_SEX(1.2),Population by age and sex - Cities and FUAs,I,FR026F,Lens,A,Annual,POP,Population,PS,Persons,_T,Total,_T,Total,_Z,Not applicable,FUA,FUA,_Z,Not applicable,2021,,302690,,A,Normal value,0,Units,0,Zero
