band_name,study_city_label,affiliation_type,entity_id,entity_name,source
Hawkwind,London,member,mb:e3ea6186-7523-48de-8437-bac91bc47829,Lemmy Kilmister,MusicBrainz member relationship
Hawkwind,London,member,mb:6253d563-08a8-404e-9336-d3312825827e,Robert Calvert,MusicBrainz member relationship
Hawkwind,London,member,mb:e88c49cc-0c4a-4766-8f5e-f833168dd451,Simon King,MusicBrainz member relationship
Hawkwind,London,member,mb:fea1bbbf-f2f9-4a6d-ac3d-af8efaa58316,Simon House,MusicBrainz member relationship
Hawkwind,London,member,mb:4f5e8391-91ba-4766-8821-2b17e83b380b,Alan Powell,MusicBrainz member relationship
Hawkwind,London,member,mb:14e61660-b047-4e69-9f93-9e418c59b742,Paul Rudolph,MusicBrainz member relationship
Hawkwind,London,member,mb:941a5cdf-7388-4c7f-b12b-36bbeceb8823,Adrian Shaw,MusicBrainz member relationship
Hawkwind,London,member,mb:52c4999e-8b6a-4bfd-9f90-0834db1f4351,Paul Hayles,MusicBrainz member relationship
Hawkwind,London,member,mb:bad0d7c8-75f3-48c2-94e8-f906ad11d8e3,Mick Smith,MusicBrainz member relationship
Hawkwind,London,member,mb:812c802a-9491-4006-8d21-a0e54e506c1c,Martin Griffin,MusicBrainz member relationship
Hawkwind,London,member,mb:03600097-66b9-4186-b9f1-e9d403d63b6b,Steve Swindells,MusicBrainz member relationship
Hawkwind,London,member,mb:39a9c8ec-ffb4-45b0-aeeb-cceec3b9f9de,Harvey Bainbridge,MusicBrainz member relationship
Hawkwind,London,member,mb:953dfeff-94a2-44e4-a037-379ded98a6da,Tim Blake,MusicBrainz member relationship
Hawkwind,London,member,mb:e01d1aff-9cc2-4606-83d7-56445515c6e6,Ginger Baker,MusicBrainz member relationship
Hawkwind,London,member,mb:a17d36dd-b791-40a2-b201-dfe6abb208b1,Keith Hale,MusicBrainz member relationship
Hawkwind,London,member,mb:9d09af2f-8fd6-4e5f-af0d-d8cc9e27eb7a,Andy Anderson,MusicBrainz member relationship
Hawkwind,London,member,mb:47f395ee-150f-4111-8e11-a1321c033838,Robert Heaton,MusicBrainz member relationship
Hawkwind,London,member,mb:20ddff45-a1c3-4fb7-8c9c-5a4016ecdf37,Rik Martinez,MusicBrainz member relationship
Hawkwind,London,member,mb:b273c535-cde4-491c-9094-e314d478df2e,Dead Fred,MusicBrainz member relationship
Hawkwind,London,member,mb:d576e6be-03d1-489c-8c3e-692c6fbfb7ca,Clive Deamer,MusicBrainz member relationship
Hawkwind,London,member,mb:b3930bde-72d8-4e87-9f75-ef330b5c83e2,Danny Thompson,MusicBrainz member relationship
Hawkwind,London,member,mb:fe362298-24e5-4f4e-9762-e7df393d2e81,Alan Davey,MusicBrainz member relationship
Hawkwind,London,member,mb:9a8c119b-0d82-47f2-bf3f-c9294012a266,Richard Chadwick,MusicBrainz member relationship
Hawkwind,London,member,mb:1cc0acb3-5d58-422e-bbb9-9837e4ca029d,Bridget Wishart,MusicBrainz member relationship
Hawkwind,London,member,mb:1186c2b7-76ad-4bc2-99ea-6c120d2ce3b5,Steve Bemand,MusicBrainz member relationship
Hawkwind,London,member,mb:8a466643-f64b-4ae5-9a71-2f5ba9d9851d,Jerry Richards,MusicBrainz member relationship
Hawkwind,London,member,mb:bce683c3-5af3-4ef4-a5f4-9e050dc97c8d,Ronald Tree,MusicBrainz member relationship
Hawkwind,London,member,mb:cf6fd339-981b-45cc-a1f4-e9213818c985,Jason Stuart,MusicBrainz member relationship
Hawkwind,London,member,mb:68d4b795-81e5-40d1-97b2-c5e9a1005651,Mr Dibs,MusicBrainz member relationship
Hawkwind,London,member,mb:d8d13c44-b55f-4d2a-9a32-cf8d1b5b66b6,Niall Hone,MusicBrainz member relationship
Hawkwind,London,member,mb:f44b67ab-1b8b-409d-8a5c-b8361e74a671,Magnus Martin,MusicBrainz member relationship
Hawkwind,London,member,mb:e91fe668-a323-4389-9e25-3b41f6f63b62,Doug MacKinnon,MusicBrainz member relationship
Hawkwind,London,member,mb:d6b78704-e16c-412e-b964-595de4ad05d9,Thighpaulsandra,MusicBrainz member relationship
Hawkwind,London,member,mb:b27333d4-c580-41d2-89e2-47509348f8c4,Julian Crimmins,MusicBrainz member relationship
Hawkwind,London,member,mb:502c9e70-4810-4968-b801-eabaf186295d,Chris Purdon,MusicBrainz member relationship
Heatwave,London,member,mb:296950bc-deb3-49fb-a401-e52251cc96ed,Ernest Berger,MusicBrainz member relationship
Heatwave,London,member,mb:f87fa6e4-3e12-46d8-80a4-0efb3f659952,Derek Bramble,MusicBrainz member relationship
Heatwave,London,member,mb:f1eabb3a-6c7c-40b7-bc3c-938acd2442ea,Roy Carter,MusicBrainz member relationship
Heatwave,London,member,mb:d177a926-80ec-40b7-b1de-339d87a2013d,Calvin Duke,MusicBrainz member relationship
Heatwave,London,member,mb:eb47dbe7-04a8-409b-befe-951c2be99b5f,Keith Harrison,MusicBrainz member relationship
Heatwave,London,member,mb:5a98de0a-b4c6-4445-b04f-420999868f6c,Eric Johns,MusicBrainz member relationship
Heatwave,London,member,mb:39d5a256-7ff6-4e52-a9d9-fce468f5326d,William Jones,MusicBrainz member relationship
Heatwave,London,member,mb:e5cffc61-2d60-416f-838c-0d24c3415dd8,Mario Mantese,MusicBrainz member relationship
Heatwave,London,member,mb:b5860314-abf6-4455-9c20-aa85df789a70,J.D. Nicholas,MusicBrainz member relationship
Heatwave,London,member,mb:ac6cc156-eb47-4c98-9b04-b57ece512950,Rod Temperton,MusicBrainz member relationship
Heatwave,London,member,mb:4081489a-c7f2-406d-8aa3-1ff00595f433,"Johnnie Wilder, Jr.",MusicBrainz member relationship
Heatwave,London,member,mb:762cab8e-cbee-4ea5-8cdf-01075ebc0c09,Keith Wilder,MusicBrainz member relationship
Heaven 17,Sheffield,member,mb:24e97d3d-32ba-4835-96be-e5c1cc7fa907,John Wesley Barker,MusicBrainz member relationship
Heaven 17,Sheffield,member,mb:59b17cf8-149a-4358-b080-cd606a4c84fe,Glenn Gregory,MusicBrainz member relationship
Heaven 17,Sheffield,member,mb:ee3a1766-93e4-43cf-a397-2b32e7b984b5,Ian Craig Marsh,MusicBrainz member relationship
Heaven 17,Sheffield,member,mb:76dc89a8-ab82-450a-a062-1ccb6209e348,Martyn Ware,MusicBrainz member relationship
Heaven 17,Sheffield,member,mb:361f4d9f-96cf-4ec8-b805-03b6dce026cc,John Wilson,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:932f6e8f-cf32-4884-b30f-502071fe28ec,Karl Green,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:538adf26-eada-4cd9-b20c-b556161eaaac,Barry Whitwam,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:f60f1c23-e299-4782-b0a1-445774a9eff2,Frank Renshaw,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:db46887a-d077-41a4-aa47-1b2da1e1d943,Eddy Carter,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:c4c6a509-493f-4e48-97f6-d7f404d3a7ea,Peter Noone,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:5c89d887-f56a-4d2b-822e-caafcb7d2865,Graham Lee,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:6675b0cf-344c-498c-959f-85eaaadea559,Robert Birrell,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:38339afc-6c35-43fd-b0eb-80be31983d9b,Peter Cowap,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:b6f030b4-3814-4242-9768-79206bdca0f5,Geoff Foot,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:636ae780-8351-47d0-9c13-308626dce595,Keith Hopwood,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:b5cffc9f-20ef-459b-932c-d3f4dfbc85fc,Derek Leckenby,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:952318a3-1365-4943-bd62-34b5d0069d3a,Rod Gerrard,MusicBrainz member relationship
Herman's Hermits,Manchester,member,mb:6c170d3d-2538-46fd-aa26-0bb2ad7d768a,Geoff Kerry,MusicBrainz member relationship
Honeyz,London,member,mb:5e098efd-e411-48bb-85ae-34f80a24d10d,Heavenli Denton,MusicBrainz member relationship
Honeyz,London,member,mb:60c9e530-19c1-4f2e-8bbd-fec3265a1abf,Naima Belkhiati,MusicBrainz member relationship
Honeyz,London,member,mb:e95f9853-a86f-4741-ad06-1bfa9ea6ae36,Célena Cherry,MusicBrainz member relationship
Honeyz,London,member,mb:0a3b4eac-8995-4952-b937-fc3a5b59d810,Mariama Goodman,MusicBrainz member relationship
Hot Chip,London,member,mb:a5ac5696-10f8-411a-a677-57664828aa61,Emma Smith,MusicBrainz member relationship
Hot Chip,London,member,mb:a8cda662-6917-442b-bf7d-a37ea5f843aa,Owen Clarke,MusicBrainz member relationship
Hot Chip,London,member,mb:c928568a-a888-497f-92ef-2fbb01003551,Al Doyle,MusicBrainz member relationship
Hot Chip,London,member,mb:cfe625e1-a5ce-4c48-a4a4-d781c44fb64f,Joe Goddard,MusicBrainz member relationship
Hot Chip,London,member,mb:43047c31-2d21-42ae-9853-867280cca0e8,Felix Martin,MusicBrainz member relationship
Hot Chip,London,member,mb:38673970-569c-44f1-a4a2-b1927931ca5c,Rob Smoughton,MusicBrainz member relationship
Hot Chip,London,member,mb:afb5e512-7382-452f-81c3-bc0549a3d4db,Alexis Taylor,MusicBrainz member relationship
Hot Chocolate,London,member,mb:a11ea90c-b169-46bd-a72a-3a352a2f038c,Franklyn De Allie,MusicBrainz member relationship
Hot Chocolate,London,member,mb:033c7eae-5312-47b0-b509-7f7b5b6cb9a1,Jim King,MusicBrainz member relationship
Hot Chocolate,London,member,mb:124a6f5d-b2e0-4a75-95ad-db4c38063e02,Tony Wilson,MusicBrainz member relationship
Hot Chocolate,London,member,mb:aa66e39c-0d92-4639-be11-8f44ba25a297,Patrick Olive,MusicBrainz member relationship
Hot Chocolate,London,member,mb:eb2f8c3f-8c4c-408a-8944-917283e3bc70,Errol Brown,MusicBrainz member relationship
Hot Chocolate,London,member,mb:292e0d38-a1f9-443f-9f0d-d55afa3e9a80,Larry Ferguson,MusicBrainz member relationship
Hot Chocolate,London,member,mb:9d6a840b-bbd2-46cb-b52e-43b3b46e39fc,Tony Connor,MusicBrainz member relationship
Hot Chocolate,London,member,mb:7874ec3d-e891-45e1-b1e3-b433a6ef7dcc,Harvey Hinsley,MusicBrainz member relationship
Hot Chocolate,London,member,mb:0f2dc39a-8d22-422e-9022-1b6c268f33ee,Rick Green,MusicBrainz member relationship
Hot Chocolate,London,member,mb:779149c4-8ec3-4c03-b749-77a33e3cf988,Derek Lewis,MusicBrainz member relationship
Hot Chocolate,London,member,mb:def96b77-e5ab-475a-a22f-a7cb12e6675a,Brian Satterwhite,MusicBrainz member relationship
Hot Chocolate,London,member,mb:182c9cb1-360e-4866-8784-c3066b2fefbc,Grant Evelyn,MusicBrainz member relationship
Hot Chocolate,London,member,mb:8ef829de-45ab-4af3-9f4b-0bc57e4bae10,Willy Dowling,MusicBrainz member relationship
Hot Chocolate,London,member,mb:97cf7b59-fcd7-48b3-8a50-b86e3573705f,Steve Matthews,MusicBrainz member relationship
Hot Chocolate,London,member,mb:8c629b81-a2c2-4161-bebe-11571256ffdf,Greg Bannis,MusicBrainz member relationship
Hot Chocolate,London,member,mb:41fd92ea-382a-44db-baad-5a728a69dcac,Steven Ansell,MusicBrainz member relationship
Hot Chocolate,London,member,mb:cf843c8b-d04f-4dfc-bed4-92f41ae87304,Andy Smith,MusicBrainz member relationship
Hot Chocolate,London,member,mb:b60a31dd-cf20-4fb0-9762-fc3686f6e827,Kennie Simon,MusicBrainz member relationship
Humble Pie,London,member,mb:638206ee-0e3d-47cf-9769-d73330b15a87,Peter Frampton,MusicBrainz member relationship
Humble Pie,London,member,mb:380181bc-9bcf-4933-97ac-38aee6940445,Steve Marriott,MusicBrainz member relationship
Humble Pie,London,member,mb:b1ea08fc-74b2-4c60-8597-ce406a2344fa,Greg Ridley,MusicBrainz member relationship
Humble Pie,London,member,mb:e8ee275e-8ce8-4963-95da-56385036e1ec,Jerry Shirley,MusicBrainz member relationship
Humble Pie,London,member,mb:e5729b68-b423-4b39-ab37-59921bad10e8,Clem Clempson,MusicBrainz member relationship
Humble Pie,London,member,mb:00e90ad4-9cde-4e86-af92-749e2475ad24,Bobby Tench,MusicBrainz member relationship
Hurts,Manchester,member,mb:64eb5f83-1df9-42df-8b84-225e1aab18ac,Adam Anderson,MusicBrainz member relationship
Hurts,Manchester,member,mb:290fe0ed-764a-4251-ae76-0c247c740dea,Theo Hutchcraft,MusicBrainz member relationship
IDLES,Bristol,member,mb:16e6e77a-41cf-4480-a783-6884191ee351,Jon Beavis,MusicBrainz member relationship
IDLES,Bristol,member,mb:7487408e-0616-496c-91b2-b109a39f7550,Mark Bowen,MusicBrainz member relationship
IDLES,Bristol,member,mb:8359f786-9f39-4e26-97d0-df37beb375be,Adam Devonshire,MusicBrainz member relationship
IDLES,Bristol,member,mb:bb40e23d-00fd-4eae-b784-538b0ab0f636,Lee Kiernan,MusicBrainz member relationship
IDLES,Bristol,member,mb:e8e1c875-7368-4c0b-bc21-e474ccb04157,Joe Talbot,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:0197a5c9-f9a8-48f7-90cb-452987bc1fb3,Phil Scanlon,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:a20687da-9925-40d1-ab38-36815aa18fb8,Rod Jones,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:522a006b-7190-4482-938b-5581d51db6fd,Colin Newton,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:c0f2bc61-05d6-4255-9c8b-18ff87cfd1d5,Roddy Woomble,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:aa27062f-2886-4076-a2e7-b76ff0364498,Bob Fairfoull,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:c082d324-f3c1-4973-b1de-7b51b9316164,Jeremy Mills,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:7191e6d9-0b1a-45db-a69d-e5bd8dde0612,Allan Stewart,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:55ff93c8-7555-4f76-aa83-b140524c1b6f,Alex Grant,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:91b86cb8-42e7-4d2d-b466-c4e9732dab21,Gavin Fox,MusicBrainz member relationship
Idlewild,Edinburgh,member,mb:93ecde4f-091c-476a-b93c-5fb98e10a7d0,Gareth Russell,MusicBrainz member relationship
Imagination,London,member,mb:0393e163-1a50-4720-8bee-376b32ac6f48,Ashley Ingram,MusicBrainz member relationship
Imagination,London,member,mb:2d6dfa6f-5ef6-479e-9bda-c62d6983dedb,Leee John,MusicBrainz member relationship
Imagination,London,member,mb:aff97f83-9265-4095-b585-cf3e0714f8ae,Errol Kennedy,MusicBrainz member relationship
Incognito,London,member,mb:22d4b1fc-8bbf-41c2-9d0c-705ff8dd8d58,Bluey,MusicBrainz member relationship
Incognito,London,member,mb:65058dc1-fa06-47d8-bb9a-4d2f9f8bc3d3,Francis Hylton,MusicBrainz member relationship
Incognito,London,member,mb:3564bffa-7105-460c-9b76-a496772cf69a,João Caetano,MusicBrainz member relationship
Incognito,London,member,mb:e38f42d2-23b6-4525-a2df-1876cc56850b,Pamela Anderson,MusicBrainz member relationship
Incognito,London,member,mb:9a8fa5f7-eadc-4900-911b-e54758c1d2ca,Mark Anthoni,MusicBrainz member relationship
Incognito,London,member,mb:a853f944-2d58-40b4-af2a-66563c5774e0,Richard Bailey,MusicBrainz member relationship
Incognito,London,member,mb:15fc7853-5241-4b1c-98c4-015d4a7cc780,Bud Beadle,MusicBrainz member relationship
Incognito,London,member,mb:6a628a50-1c5c-4d29-a13a-79a73eb012d9,Jocelyn Brown,MusicBrainz member relationship
Incognito,London,member,mb:4d24e243-8b04-4f7d-8bed-3754adaf5add,Richard Bull,MusicBrainz member relationship
Incognito,London,member,mb:21311c94-ecf9-47f7-8c05-5a3385971303,Matt Cooper,MusicBrainz member relationship
Incognito,London,member,mb:f76ae7fb-177f-4e97-a07a-705834e9947f,Thomas Dyani,MusicBrainz member relationship
Incognito,London,member,mb:91a1e4d7-276c-4c65-b501-45609e43f6b8,Sid Gauld,MusicBrainz member relationship
Incognito,London,member,mb:0f720a4a-abaf-4472-a7be-9b5dd957ae06,Dominic Glover,MusicBrainz member relationship
Incognito,London,member,mb:55ae2ca7-5b5e-4e76-8c93-16544ef77d77,Graham Harvey,MusicBrainz member relationship
Incognito,London,member,mb:eb9385dc-8abc-4650-98b2-0b9c46bd5c0a,Randy Hope-Taylor,MusicBrainz member relationship
Incognito,London,member,mb:84272ef6-82b7-4c89-a41c-89efa0a8fbfe,Imaani,MusicBrainz member relationship
Incognito,London,member,mb:e3ddc990-f61f-4ba7-a296-9bfad3c12c3c,Maysa,MusicBrainz member relationship
Incognito,London,member,mb:d86cafc4-ab59-4403-803e-43f9c51203b5,Trevor Mires,MusicBrainz member relationship
Incognito,London,member,mb:4f022e75-bbdb-40f7-826d-ae0ec2c2a7e6,Tony Momrelle,MusicBrainz member relationship
Incognito,London,member,mb:b71afa3f-0d4f-46b1-9572-986de9f217c0,Ski Oakenfull,MusicBrainz member relationship
Incognito,London,member,mb:b795817c-5e2b-471d-affc-66a040d3f71b,Kevin Robinson,MusicBrainz member relationship
Incognito,London,member,mb:6d1f5fea-955a-441d-a7d5-c9b84e9dd861,Joy Rose,MusicBrainz member relationship
Incognito,London,member,mb:d4b11879-c53a-4564-89d6-98e9929ec011,Andy Ross,MusicBrainz member relationship
Incognito,London,member,mb:131c6b49-f30d-4856-9b68-eb8202e959db,Francisco Sales,MusicBrainz member relationship
Incognito,London,member,mb:d14211f1-527c-4d7b-9d35-902e0abf04b1,Nichol Thomson,MusicBrainz member relationship
Incognito,London,member,mb:394530ab-0f43-46f0-a684-d7ab81bb3a2d,"Paul ""Tubbs"" Williams",MusicBrainz member relationship
Incognito,London,member,mb:476a948d-4f07-4cc4-af96-821a39deb865,Joy Malcolm,MusicBrainz member relationship
Incognito,London,member,mb:4d909e99-570d-4238-9b82-67d5895a93f9,Tony Rémy,MusicBrainz member relationship
Incognito,London,member,mb:36a89577-369a-4904-b724-00feaaa32ff9,Kelli Sae,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:78acfd25-19e9-49dd-beec-9cdcbab4359a,Clint Boon,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:77833bff-f19b-4504-ab10-2b94ba1a0d66,Craig Gill,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:9f3fab07-99e2-4b3e-aec2-d0ad4b3940d7,Tom Hingley,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:9a9082ec-9d9a-467b-8319-8f8dd967cc3d,Stephen Holt,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:faf1bdac-2400-4604-b1c8-010ab74ab2ad,Graham Lambert,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:add0113c-451e-45aa-b350-9258844d214f,David Swift,MusicBrainz member relationship
Inspiral Carpets,Manchester,member,mb:bab55e0c-6c5e-4ece-9d2f-f97e22a11fff,Martyn Walsh,MusicBrainz member relationship
Iron Maiden,London,member,mb:9e65a32f-734a-4d2b-9c22-636f8b8d67c5,Paul Day,MusicBrainz member relationship
Iron Maiden,London,member,mb:581e9d4a-b514-42d0-86b8-de37136f6ab3,Terry Rance,MusicBrainz member relationship
Iron Maiden,London,member,mb:decad17c-6450-4d15-aed1-4e90010aac7f,Dave Sullivan,MusicBrainz member relationship
Iron Maiden,London,member,mb:5c2a207b-8511-4ebf-82e1-bec74bc07384,"Ron ""Rebel"" Matthews",MusicBrainz member relationship
Iron Maiden,London,member,mb:995a37a5-17a5-4cf8-a497-88e3beb2edc1,Steve Harris,MusicBrainz member relationship
Iron Maiden,London,member,mb:621428e2-892f-4a4e-8254-80312b79913c,Dave Murray,MusicBrainz member relationship
Iron Maiden,London,member,mb:f6dfa534-8851-4c92-ade5-48d5f8fe17cf,Dennis Wilcock,MusicBrainz member relationship
Iron Maiden,London,member,mb:d6c7c134-7d63-469d-a787-cbcce7b90f87,Tony Moore,MusicBrainz member relationship
Iron Maiden,London,member,mb:a247aa5a-253f-433d-bee8-463891d523e0,Bob Sawyer,MusicBrainz member relationship
Iron Maiden,London,member,mb:9b7b7805-3e65-4418-aebf-08454a828acd,Thunderstick,MusicBrainz member relationship
Iron Maiden,London,member,mb:3511cd2a-f947-4422-afba-e88f0744eac9,Terry Wapram,MusicBrainz member relationship
Iron Maiden,London,member,mb:851b92a6-23be-41ef-af70-dd3af3b93be5,Doug Sampson,MusicBrainz member relationship
Iron Maiden,London,member,mb:85994c53-062f-462e-95fd-3a521dd1fcd2,Paul Di’Anno,MusicBrainz member relationship
Iron Maiden,London,member,mb:efd56085-d74b-4375-8637-03458d38fd89,Dennis Stratton,MusicBrainz member relationship
Iron Maiden,London,member,mb:08a4077f-ae0c-4454-928b-15e0c472f4c4,Clive Burr,MusicBrainz member relationship
Iron Maiden,London,member,mb:e29aa8b3-e4a2-46a7-8f83-ee71153fa904,Paul Cairns,MusicBrainz member relationship
Iron Maiden,London,member,mb:19fee2f3-333f-47b2-961e-4b590c3e03df,Tony Parsons,MusicBrainz member relationship
Iron Maiden,London,member,mb:33e97ee6-2dde-409c-a87e-0500ec66d213,Paul Todd,MusicBrainz member relationship
Iron Maiden,London,member,mb:400cc081-5ebd-4571-afa9-7c993fb56ac4,Adrian Smith,MusicBrainz member relationship
Iron Maiden,London,member,mb:50698127-f6f4-4c0c-8010-db98c21100e1,Bruce Dickinson,MusicBrainz member relationship
Iron Maiden,London,member,mb:2b08cca8-5ace-4aba-a04c-b4bb02867dcf,Nicko McBrain,MusicBrainz member relationship
Iron Maiden,London,member,mb:d883f57b-9696-4273-9272-150a8df82360,Janick Gers,MusicBrainz member relationship
Iron Maiden,London,member,mb:fa7dae50-95f8-434b-af06-c8cdb3c9471a,Blaze Bayley,MusicBrainz member relationship
Iron Maiden,London,member,mb:b908a86d-c49d-4200-a204-56e8881843b9,Simon Dawson,MusicBrainz member relationship
JLS,London,member,mb:ed4fc53b-17cf-4e02-8f37-1281623f4371,Oritsé,MusicBrainz member relationship
JLS,London,member,mb:8e1dcff6-3e82-49ef-966d-2ea2bb30897f,Jonathan ‘JB’ Gill,MusicBrainz member relationship
JLS,London,member,mb:4bd9ea4e-7c90-43f4-8ebe-da4b65e0895c,Marvin Humes,MusicBrainz member relationship
JLS,London,member,mb:5496818a-6498-42e6-83df-a56287ff6236,Aston Merrygold,MusicBrainz member relationship
JLS,London,member,mb:959eb9ef-e77d-42c7-acf1-91ba5f68bd98,Oritsé Williams,MusicBrainz member relationship
Jack Beats,London,member,mb:5734c05f-8d4f-4e3a-a046-b63d6754d9a5,Beni G,MusicBrainz member relationship
Jack Beats,London,member,mb:3b3df13d-c4fb-4b92-9485-55320ed0ac5f,DJ Plus One,MusicBrainz member relationship
Jamiroquai,London,member,mb:f7b742b1-77df-48ae-acfb-45d053940714,Wallis Buchanan,MusicBrainz member relationship
Jamiroquai,London,member,mb:d5b9db1d-7856-49d5-9780-459ab9366c2f,Toby Smith,MusicBrainz member relationship
Jamiroquai,London,member,mb:0eec027c-6a95-4229-97b3-422f1888b35d,Jay Kay,MusicBrainz member relationship
Jamiroquai,London,member,mb:53401115-f7a6-4fb1-b7f7-d072691ebef4,Nick Van Gelder,MusicBrainz member relationship
Jamiroquai,London,member,mb:95374407-3685-4ad3-a2d7-edb4b13d0b21,Maurizio Ravalico,MusicBrainz member relationship
Jamiroquai,London,member,mb:5d67effa-ea4e-4638-a801-b7d415362117,Gavin Dodds,MusicBrainz member relationship
Jamiroquai,London,member,mb:b7b10721-a4e1-4e3f-afdf-3bf20df73f76,John Thirkell,MusicBrainz member relationship
Jamiroquai,London,member,mb:651bf54f-1ffb-41e3-8cb9-9e48f1418019,Stuart Zender,MusicBrainz member relationship
Jamiroquai,London,member,mb:a45fc2f8-4a32-4be9-9d4a-894eda9be537,DJ D-Zire,MusicBrainz member relationship
Jamiroquai,London,member,mb:3ea9bbe7-8777-434a-9538-1ca771706dc2,Derrick McKenzie,MusicBrainz member relationship
Jamiroquai,London,member,mb:960dec84-1f90-4a80-bd9b-6e3d66f77692,Simon Katz,MusicBrainz member relationship
Jamiroquai,London,member,mb:aaba2457-1869-4282-8431-2806f0b66be5,Sola Akingbola,MusicBrainz member relationship
Jamiroquai,London,member,mb:51b44fd5-a6d7-4b60-a72b-12c382b4d3da,Nick Fyffe,MusicBrainz member relationship
Jamiroquai,London,member,mb:b9b34901-8d0a-4bc9-b295-a204b39c8d85,Simon Carter,MusicBrainz member relationship
Jamiroquai,London,member,mb:92f54c08-1304-4b12-a1b3-8b1cffb2395a,Samantha Smith,MusicBrainz member relationship
Jamiroquai,London,member,mb:a6a34094-d9cf-468b-96cb-0ca7b51bffe2,Rob Harris,MusicBrainz member relationship
Jamiroquai,London,member,mb:9e2ba9e2-3cb0-44b7-9f20-77565c663133,Matt Johnson,MusicBrainz member relationship
Jamiroquai,London,member,mb:d9c4282b-87ef-482d-a9b7-0660cadc1c37,Paul Turner,MusicBrainz member relationship
Jamiroquai,London,member,mb:e5b0dc65-a067-4fd3-8ff5-b5808f62f94f,Howard Anderson,MusicBrainz member relationship
Jamiroquai,London,member,mb:95169dc9-0837-4034-a3cd-4fd88293fe19,Hazel Fernandes,MusicBrainz member relationship
Jamiroquai,London,member,mb:6f987c2e-d1a5-42ee-b41d-1be174e5ddda,Dee Lewis,MusicBrainz member relationship
Jamiroquai,London,member,mb:b683ae92-a339-4756-8f0e-7944aaebb45e,Lorraine McIntosh,MusicBrainz member relationship
Jamiroquai,London,member,mb:8f972f6d-4769-48e1-a51d-67a2da539b23,Adrian Revell,MusicBrainz member relationship
Jamiroquai,London,member,mb:682fca86-c1b3-49f0-b4e1-fda6d1787f6a,Winston Rollins,MusicBrainz member relationship
Japan,London,member,mb:855190fc-d119-4168-9317-30031a3c6362,Rob Dean,MusicBrainz member relationship
Japan,London,member,mb:4bbc567d-8d09-4dac-8a81-98a117088378,Richard Barbieri,MusicBrainz member relationship
Japan,London,member,mb:0b05fe28-8c92-479f-81f4-39ec41806af2,Steve Jansen,MusicBrainz member relationship
Japan,London,member,mb:0cc52b63-c9bc-4130-81d3-1ca0c31804a7,Mick Karn,MusicBrainz member relationship
Japan,London,member,mb:719db6b1-0d91-458c-8d18-875ec44105bf,David Sylvian,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:88503676-d31b-458f-80a7-c38d758688b2,Mick Abrahams,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:d7546c3b-8e41-41bf-a046-d2c366d3568c,Glenn Cornick,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:727640ec-95f5-4d0e-82c0-ab334c20a3ac,Clive Bunker,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:12fffb1f-39af-4efe-9426-92e05bb651d1,Ian Anderson,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:6c68bf5a-88cb-4b46-ac06-306b327b03e1,Martin Barre,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:e5fa0175-2e93-4ca7-90c3-33f239381252,Tony Iommi,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:16d9683a-6e64-4163-a56a-fa351d56b13d,John Evan,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:bf2fdd63-37ff-4263-a32c-2833dc43a780,Jeffrey Hammond Hammond,MusicBrainz member relationship
Jethro Tull,Luton,member,mb:ab99a5a7-26cb-42e8-abbd-9eebb6c2d40a,Barriemore Barlow,MusicBrainz member relationship
