popularity_rank,spotify_name,monthly_listeners,followers,returned_spotify_id,spotify_url,wikidata_qid,band_name,formation_label,country_label,origin_cluster,origin_resolution,identity_status,review_flag
507,OceanLab,276395,83360,0aTdKgInKeMlNnwWSa1YPT,https://open.spotify.com/artist/0aTdKgInKeMlNnwWSa1YPT,Q1971039,OceanLab,London,United Kingdom,London,reported_place,accepted_exact_name,
508,The Cribs,276100,212021,51Eq6WMVEOjjx9KQMAnneG,https://open.spotify.com/artist/51Eq6WMVEOjjx9KQMAnneG,Q1146764,The Cribs,Wakefield,United Kingdom,Wakefield,reported_place,accepted_exact_name,
509,World News,276065,17710,3VQXCMRCSzdKek71OkAL3Q,https://open.spotify.com/artist/3VQXCMRCSzdKek71OkAL3Q,Q135966902,World News,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
510,Wire,272502,240002,2i8ynmFv4qgRksyDlBgi6d,https://open.spotify.com/artist/2i8ynmFv4qgRksyDlBgi6d,Q1135620,Wire,London,United Kingdom,London,reported_place,accepted_exact_name,
511,Reverend And The Makers,271305,95993,14GEKKALFIO2oB9IdGXg2e,https://open.spotify.com/artist/14GEKKALFIO2oB9IdGXg2e,Q2146848,Reverend and The Makers,Sheffield,United Kingdom,Sheffield,reported_place,accepted_exact_name,
512,Reef,269572,68741,191Koh7PSIi28IrGAGoINO,https://open.spotify.com/artist/191Koh7PSIi28IrGAGoINO,Q652420,Reef,Glastonbury,United Kingdom,Glastonbury,reported_place,accepted_exact_name,
513,Cinnamon Chasers,269301,52546,3q7uty73JMtjzCSJdGQD7B,https://open.spotify.com/artist/3q7uty73JMtjzCSJdGQD7B,Q2669700,Cinnamon Chasers,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
514,Nu:Logic,269288,41401,5pL8Q5xbDLEDE6JvYMXX9u,https://open.spotify.com/artist/5pL8Q5xbDLEDE6JvYMXX9u,Q7067693,Nu:Logic,Cambridge,United Kingdom,Cambridge,reported_place,accepted_exact_name,
515,Stiff Little Fingers,266703,236374,2bt3I0VkmYuPvP57sxokab,https://open.spotify.com/artist/2bt3I0VkmYuPvP57sxokab,Q1538935,Stiff Little Fingers,Belfast,United Kingdom,Belfast,reported_place,accepted_exact_name,
516,Grace,266321,9154,1DlbW0TOOja6uqR4CHAaeg,https://open.spotify.com/artist/1DlbW0TOOja6uqR4CHAaeg,Q5590943,Grace,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
517,lostprophets,264396,179652,7KnaZr690xW0sCihF9Z8oP,https://open.spotify.com/artist/7KnaZr690xW0sCihF9Z8oP,Q18852,Lostprophets,Pontypridd,United Kingdom,Pontypridd,reported_place,accepted_exact_name,
518,Moose Blood,263954,194936,5fEKZRCUa0JApec5Xy095q,https://open.spotify.com/artist/5fEKZRCUa0JApec5Xy095q,Q18712447,Moose Blood,Canterbury,United Kingdom,Canterbury,reported_place,accepted_exact_name,
519,After The Fire,261736,24888,194g4SFwSSzyPtgkH7v3Cx,https://open.spotify.com/artist/194g4SFwSSzyPtgkH7v3Cx,Q389095,After the Fire,London,United Kingdom,London,reported_place,accepted_exact_name,
520,Bow Wow Wow,261338,131599,52K4ArhA4OgMO7AsyEgqCT,https://open.spotify.com/artist/52K4ArhA4OgMO7AsyEgqCT,Q895390,Bow Wow Wow,London,United Kingdom,London,reported_place,accepted_exact_name,
521,Danny Wilson,260573,29191,2qsc1hUhG2UrNZhByveJ6x,https://open.spotify.com/artist/2qsc1hUhG2UrNZhByveJ6x,Q365099,Danny Wilson,Leuchars,United Kingdom,Leuchars,reported_place,accepted_exact_name,
522,Levitation,260389,7922,231kUXNyI5BYxIvZacVbCu,https://open.spotify.com/artist/231kUXNyI5BYxIvZacVbCu,Q6535703,Levitation,London,United Kingdom,London,reported_place,accepted_exact_name,
523,The Orb,260320,214298,5HAtRoEPUvGSA7ziTGB1cF,https://open.spotify.com/artist/5HAtRoEPUvGSA7ziTGB1cF,Q924993,The Orb,London,England|United Kingdom,London,reported_place,accepted_exact_name,
524,Mud,259860,92756,3cqIsBnzV3BabbPWKz8Txf,https://open.spotify.com/artist/3cqIsBnzV3BabbPWKz8Txf,Q1471676,Mud,London,United Kingdom,London,reported_place,accepted_exact_name,
525,Anti Up,259333,52163,4UwR1ir6PovnQiwX5jRPvF,https://open.spotify.com/artist/4UwR1ir6PovnQiwX5jRPvF,Q113199573,Anti Up,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
526,AS IT IS,259244,161720,3IXtskFMls8KXRipcIJT9y,https://open.spotify.com/artist/3IXtskFMls8KXRipcIJT9y,Q19654688,As It Is,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
527,Propellerheads,258314,173478,3Z7thZHrtFvqp8OpPffPKp,https://open.spotify.com/artist/3Z7thZHrtFvqp8OpPffPKp,Q1426055,Propellerheads,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
528,Ten Fé,257636,50901,3cohAS2UQTaOo80kCn8qjT,https://open.spotify.com/artist/3cohAS2UQTaOo80kCn8qjT,Q56757496,Ten Fé,,England|United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
529,The Zutons,254373,160719,2qV7axHq9Jk7QqFcB3f05A,https://open.spotify.com/artist/2qV7axHq9Jk7QqFcB3f05A,Q1142296,The Zutons,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
530,Bucks Fizz,252247,70385,5ZfzzHE7rxONfoksJsLXrX,https://open.spotify.com/artist/5ZfzzHE7rxONfoksJsLXrX,Q839831,Bucks Fizz,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
531,Portico Quartet,251925,213988,7sYipTRgDXS2JVOPEhRutx,https://open.spotify.com/artist/7sYipTRgDXS2JVOPEhRutx,Q3399302,Portico Quartet,London,United Kingdom,London,reported_place,accepted_exact_name,
532,Frightened Rabbit,251709,255039,6fVcDUckTwxqg56qNsEvUr,https://open.spotify.com/artist/6fVcDUckTwxqg56qNsEvUr,Q1464866,Frightened Rabbit,Selkirk,United Kingdom,Selkirk,reported_place,accepted_exact_name,
533,Stanton Warriors,251667,70322,7GeAzBsalYANXTi1ReOm1R,https://open.spotify.com/artist/7GeAzBsalYANXTi1ReOm1R,Q7600283,Stanton Warriors,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
534,The Horrors,251304,296621,7EFB09NxZrMi9pGlOnuBpd,https://open.spotify.com/artist/7EFB09NxZrMi9pGlOnuBpd,Q1138555,The Horrors,Southend-on-Sea,United Kingdom,Southend-on-Sea,reported_place,accepted_exact_name,
535,Uniting Nations,251123,11305,6EK2381dTQEvcn3KrnMOWQ,https://open.spotify.com/artist/6EK2381dTQEvcn3KrnMOWQ,Q1476064,Uniting Nations,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
536,Viola Beach,245749,146142,7DruTvBV7owt1aSAZHsU58,https://open.spotify.com/artist/7DruTvBV7owt1aSAZHsU58,Q22712305,Viola Beach,Warrington,United Kingdom,Warrington,reported_place,accepted_exact_name,
537,VNV Nation,245699,225268,4KlYg0F5KG9QNDFKaeTNAy,https://open.spotify.com/artist/4KlYg0F5KG9QNDFKaeTNAy,Q727124,VNV Nation,London,United Kingdom,London,reported_place,accepted_exact_name,
538,Big Audio Dynamite,244576,159697,7hqZBHSgDs1odG9aupMzEI,https://open.spotify.com/artist/7hqZBHSgDs1odG9aupMzEI,Q239474,Big Audio Dynamite,London,United Kingdom,London,reported_place,accepted_exact_name,
539,The Tremeloes,239363,158758,2VL8sLEJ6lHEwocjc1pN9w,https://open.spotify.com/artist/2VL8sLEJ6lHEwocjc1pN9w,Q177364,The Tremeloes,Essex,United Kingdom,Essex,reported_place,accepted_exact_name,
540,Dirty Vegas,237782,57837,2IkHcHKErbWa0TA14yHkbl,https://open.spotify.com/artist/2IkHcHKErbWa0TA14yHkbl,Q1228291,Dirty Vegas,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
541,Sylosis,236596,189903,2RiGIRDi4GoJpDbjDnPVJl,https://open.spotify.com/artist/2RiGIRDi4GoJpDbjDnPVJl,Q1631741,Sylosis,Reading,United Kingdom,Reading,reported_place,accepted_exact_name,
542,This Mortal Coil,236565,200368,5OK8j1JnhoBlivN32G7yOO,https://open.spotify.com/artist/5OK8j1JnhoBlivN32G7yOO,Q1754136,This Mortal Coil,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
543,Bondax,235766,111883,4qobOrZpdUri80gScwsHfs,https://open.spotify.com/artist/4qobOrZpdUri80gScwsHfs,Q15528102,Bondax,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
544,Humble Pie,234347,375622,2CxLP749mup3ncPrXgCnvU,https://open.spotify.com/artist/2CxLP749mup3ncPrXgCnvU,Q664459,Humble Pie,Moreton,United Kingdom,Moreton,reported_place,accepted_exact_name,
545,Rivers & Robots,233180,136616,41yDmxekjnWShKi6nRmzZ4,https://open.spotify.com/artist/41yDmxekjnWShKi6nRmzZ4,Q22080889,Rivers & Robots,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
546,This Is The Kit,229902,129605,0ZUyFEafMwocvApBjTXvdo,https://open.spotify.com/artist/0ZUyFEafMwocvApBjTXvdo,Q15044932,This Is The Kit,Winchester,United Kingdom,Winchester,reported_place,accepted_exact_name,
547,Levellers,228842,94240,1TrwMxRrrlk0hZxJkw4jUF,https://open.spotify.com/artist/1TrwMxRrrlk0hZxJkw4jUF,Q1380135,Levellers,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
548,New Model Army,226980,124775,7n1EM42Fseebd9H2p8eWWS,https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS,Q1501951,New Model Army,Q22905,United Kingdom,Bradford,reviewed_override,accepted_exact_name,formation place is an unresolved Wikidata ID
549,We Were Promised Jetpacks,226591,142629,3gnrmLahFhVXRI9DA1MImH,https://open.spotify.com/artist/3gnrmLahFhVXRI9DA1MImH,Q1488607,We Were Promised Jetpacks,Edinburgh,United Kingdom,Edinburgh,reported_place,accepted_exact_name,
550,Athlete,225403,142136,6C0JkmxU2cgkVzotHJgfW7,https://open.spotify.com/artist/6C0JkmxU2cgkVzotHJgfW7,Q580268,Athlete,Deptford,United Kingdom,London,editorial_city_cluster,accepted_exact_name,
551,Living In A Box,223338,94130,4W2dcPOyD7eSfJCPHCfwoA,https://open.spotify.com/artist/4W2dcPOyD7eSfJCPHCfwoA,Q1866528,Living in a Box,Sheffield,United Kingdom,Sheffield,reported_place,accepted_exact_name,
552,The Temperance Movement,223097,80272,3SUI6pbPumjijbLHHY6vss,https://open.spotify.com/artist/3SUI6pbPumjijbLHHY6vss,Q14957024,The Temperance Movement,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
553,Spiritualized,222247,285400,6DKmuXxXASTF6xaJwcTfjv,https://open.spotify.com/artist/6DKmuXxXASTF6xaJwcTfjv,Q1144015,Spiritualized,Rugby,United Kingdom,Rugby,reported_place,accepted_exact_name,
554,Blancmange,221240,123820,3LtBdgNHdH0Ix8hCFZ4NJG,https://open.spotify.com/artist/3LtBdgNHdH0Ix8hCFZ4NJG,Q594199,Blancmange,Harrow,United Kingdom,Harrow,reported_place,accepted_exact_name,
555,The Nolans,217117,39473,2H32fphWQj9hhVuCOKkchM,https://open.spotify.com/artist/2H32fphWQj9hhVuCOKkchM,Q1038777,The Nolans,Dublin,United Kingdom,Dublin,reported_place,accepted_exact_name,
556,Utah Saints,216105,53925,2KB6LGMBaOYYYdvvgyptFH,https://open.spotify.com/artist/2KB6LGMBaOYYYdvvgyptFH,Q2036827,Utah Saints,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
557,Friendly Fires,215715,235528,3mZqziCJj4pq3P2VBpmK6p,https://open.spotify.com/artist/3mZqziCJj4pq3P2VBpmK6p,Q1464530,Friendly Fires,St Albans,United Kingdom,St Albans,reported_place,accepted_exact_name,
558,Coldcut,214514,66493,5wnhqlZzXIq8aO9awQO2ND,https://open.spotify.com/artist/5wnhqlZzXIq8aO9awQO2ND,Q698224,Coldcut,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
559,Haken,213215,248459,2SRIVGDkdqQnrQdaXxDkJt,https://open.spotify.com/artist/2SRIVGDkdqQnrQdaXxDkJt,Q774774,Haken,London,United Kingdom,London,reported_place,accepted_exact_name,
560,Juno Reactor,212577,99783,1Pe3z1UqRzKsQtHsl25dm6,https://open.spotify.com/artist/1Pe3z1UqRzKsQtHsl25dm6,Q1410018,Juno Reactor,London,United Kingdom,London,reported_place,accepted_exact_name,
561,Fun Boy Three,210879,123794,1dmEUAQBopYUrsMnQnScWL,https://open.spotify.com/artist/1dmEUAQBopYUrsMnQnScWL,Q1473992,Fun Boy Three,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
562,RITUAL,208784,49910,3RP50pmG8Wz1mhNCidQj68,https://open.spotify.com/artist/3RP50pmG8Wz1mhNCidQj68,Q60752425,Ritual,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
563,The Sound,207467,119926,4hzCcF4Leos2sKnz79nwhz,https://open.spotify.com/artist/4hzCcF4Leos2sKnz79nwhz,Q732151,The Sound,London,United Kingdom,London,reported_place,accepted_exact_name,
564,Sea of Thieves,205720,99748,5zbAdSKQiTetVoHnbHvsDg,https://open.spotify.com/artist/5zbAdSKQiTetVoHnbHvsDg,Q20113718,Sea of Thieves,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
565,Mammal Hands,205120,143732,497rp5TEzJffeBnUT0BeE1,https://open.spotify.com/artist/497rp5TEzJffeBnUT0BeE1,Q18984313,Mammal Hands,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
566,Public Service Broadcasting,204661,191872,6VsiDFMZJlJ053P1uO4A6h,https://open.spotify.com/artist/6VsiDFMZJlJ053P1uO4A6h,Q7257602,Public Service Broadcasting,London,United Kingdom,London,reported_place,accepted_exact_name,
567,Paper Lace,203759,42819,33W24YuaMUEk85MwRX6cRs,https://open.spotify.com/artist/33W24YuaMUEk85MwRX6cRs,Q2050633,Paper Lace,Nottingham,United Kingdom,Nottingham,reported_place,accepted_exact_name,
568,Planet Perfecto,203707,10221,3Q9P0SbpaP9xsBtLUVK0Be,https://open.spotify.com/artist/3Q9P0SbpaP9xsBtLUVK0Be,Q7201145,Planet Perfecto,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
569,Venom,203523,617815,5fwaejlOHVBAw1KhIPPaQe,https://open.spotify.com/artist/5fwaejlOHVBAw1KhIPPaQe,Q192861,Venom,Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,reported_place,accepted_exact_name,
570,Lemon Jelly,203232,188511,5uh8Bhewltd8j0TLZjNImc,https://open.spotify.com/artist/5uh8Bhewltd8j0TLZjNImc,Q1444372,Lemon Jelly,London,United Kingdom,London,reported_place,accepted_exact_name,
571,The Go! Team,202864,101993,6veTV9sF06FBf2KN0xAdvo,https://open.spotify.com/artist/6veTV9sF06FBf2KN0xAdvo,Q1514317,The Go! Team,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
572,Sam And The Womp,201092,49372,3tgiOZXeC1DIimfprvfL64,https://open.spotify.com/artist/3tgiOZXeC1DIimfprvfL64,Q2115414,Sam and the Womp,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
573,Virus Syndicate,200462,68866,0NV5eY4Jzg4ldg2ikGnV4n,https://open.spotify.com/artist/0NV5eY4Jzg4ldg2ikGnV4n,Q14158679,Virus Syndicate,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
574,The Twilight Sad,199417,116543,6e6GkaF6uiSEFuTrlvDJUF,https://open.spotify.com/artist/6e6GkaF6uiSEFuTrlvDJUF,Q750092,The Twilight Sad,Kilsyth,United Kingdom,Kilsyth,reported_place,accepted_exact_name,
575,Napalm Death,199401,453164,3UqRgrDIQ208yNGiWKRMNt,https://open.spotify.com/artist/3UqRgrDIQ208yNGiWKRMNt,Q321762,Napalm Death,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
576,Wishbone Ash,199281,239755,77zwstbi3x1IxnbDFg6uns,https://open.spotify.com/artist/77zwstbi3x1IxnbDFg6uns,Q137758,Wishbone Ash,Torquay,United Kingdom,Torquay,reported_place,accepted_exact_name,
577,World Party,199197,59109,0THUMJMWUd5L8os9K6O4FE,https://open.spotify.com/artist/0THUMJMWUd5L8os9K6O4FE,Q2504465,World Party,London,United Kingdom,London,reported_place,accepted_exact_name,
578,letherette,199074,72744,1fQDzf4lnUF4DYngrLJH0m,https://open.spotify.com/artist/1fQDzf4lnUF4DYngrLJH0m,Q16960515,Letherette,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
579,Diamond Head,199057,216505,3z3KnhKZObj216IgfHYGVf,https://open.spotify.com/artist/3z3KnhKZObj216IgfHYGVf,Q552377,Diamond Head,Stourbridge,United Kingdom,Stourbridge,reported_place,accepted_exact_name,
580,Gomez,198405,139162,4zPGlyitRvJo7iz6OKlETa,https://open.spotify.com/artist/4zPGlyitRvJo7iz6OKlETa,Q1536853,Gomez,Southport,United Kingdom,Southport,reported_place,accepted_exact_name,
581,Babyshambles,198309,291010,0IBAqjHG8DSaD7PPCGnGiZ,https://open.spotify.com/artist/0IBAqjHG8DSaD7PPCGnGiZ,Q797992,Babyshambles,London,United Kingdom,London,reported_place,accepted_exact_name,
582,Brotherhood of Man,196558,61658,4Cyr5aqgXza16isOrQNOvo,https://open.spotify.com/artist/4Cyr5aqgXza16isOrQNOvo,Q832745,Brotherhood of Man,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
583,Sea Power,196069,106520,5zhn89Em2jWUUWdpcLO3YL,https://open.spotify.com/artist/5zhn89Em2jWUUWdpcLO3YL,Q920131,Sea Power,Brighton|Reading,United Kingdom,,unresolved_multiple_places,accepted_exact_name,origin unresolved
584,Band Aid,195618,53354,35S20clEkkSNUo23ViaslZ,https://open.spotify.com/artist/35S20clEkkSNUo23ViaslZ,Q806231,Band Aid,London,United Kingdom,London,reported_place,accepted_exact_name,
585,The View,195510,156449,1fy3AQc7grjf5LnCd7snSg,https://open.spotify.com/artist/1fy3AQc7grjf5LnCd7snSg,Q578954,The View,Dundee,United Kingdom,Dundee,reported_place,accepted_exact_name,
586,Thunderclap Newman,194255,20516,1USHlPahTZrCeJXS2v5pkF,https://open.spotify.com/artist/1USHlPahTZrCeJXS2v5pkF,Q2165685,Thunderclap Newman,London,United Kingdom,London,reported_place,accepted_exact_name,
587,Tommy Lefroy,192772,94042,3vldh5Ceynytj6Iglw4haP,https://open.spotify.com/artist/3vldh5Ceynytj6Iglw4haP,Q115209312,Tommy Lefroy,London,United Kingdom,London,reported_place,accepted_exact_name,
588,City of London Sinfonia,190860,4379,4JKHXlntTvmZnLxjbeRcPL,https://open.spotify.com/artist/4JKHXlntTvmZnLxjbeRcPL,Q2974592,City of London Sinfonia,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
589,The Fall,190295,224200,6WoTvA9qinpHtSRJuldYh6,https://open.spotify.com/artist/6WoTvA9qinpHtSRJuldYh6,Q909916,The Fall,Prestwich,United Kingdom,Prestwich,reported_place,accepted_exact_name,
590,Teenage Fanclub,186449,164920,2Sp19cOHSqAUlE64hekARW,https://open.spotify.com/artist/2Sp19cOHSqAUlE64hekARW,Q1515611,Teenage Fanclub,Bellshill,United Kingdom,Bellshill,reported_place,accepted_exact_name,
591,London Symphony Chorus,185312,4932,7gCZfkXLOfuZozSItq6tCG,https://open.spotify.com/artist/7gCZfkXLOfuZozSItq6tCG,Q6670826,London Symphony Chorus,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
592,The Pigeon Detectives,184605,214476,7FPkZue0zzjHaOPJb4WCw3,https://open.spotify.com/artist/7FPkZue0zzjHaOPJb4WCw3,Q1469656,The Pigeon Detectives,Rothwell,United Kingdom,Rothwell,reported_place,accepted_exact_name,
593,The Qemists,184241,105080,2McLd7klWE4UjkPLqqMwLv,https://open.spotify.com/artist/2McLd7klWE4UjkPLqqMwLv,Q2067701,The Qemists,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
594,Bomb The Bass,184150,54515,1G3Eh23f2hwhEnAMw7HsZ6,https://open.spotify.com/artist/1G3Eh23f2hwhEnAMw7HsZ6,Q891757,Bomb the Bass,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
595,Way Out West,183677,50191,3HghjRl8Mo6OJWG0WElY2z,https://open.spotify.com/artist/3HghjRl8Mo6OJWG0WElY2z,Q1431341,Way Out West,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
596,Japan,183396,251906,7vPXrGlSGukcwpaPxUfKKR,https://open.spotify.com/artist/7vPXrGlSGukcwpaPxUfKKR,Q174933,Japan,Catford,United Kingdom,Catford,reported_place,accepted_exact_name,
597,King King,182479,31218,4SXsNXgRundFdewI58vbZT,https://open.spotify.com/artist/4SXsNXgRundFdewI58vbZT,Q21288873,King King,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
598,The Future Sound Of London,181260,179121,2qhmNI4ZHPpeDutdg473Z3,https://open.spotify.com/artist/2qhmNI4ZHPpeDutdg473Z3,Q168031,The Future Sound of London,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
599,Stooshe,180657,81733,6RDAHUqUqJab8TZmyRHFss,https://open.spotify.com/artist/6RDAHUqUqJab8TZmyRHFss,Q1346917,Stooshe,London,United Kingdom,London,reported_place,accepted_exact_name,
600,Bolt Thrower,180166,285017,3EbMlZ7ZKmFWPTHrLzpzvs,https://open.spotify.com/artist/3EbMlZ7ZKmFWPTHrLzpzvs,Q662463,Bolt Thrower,Coventry,United Kingdom,Coventry,reported_place,accepted_exact_name,
601,London Elektricity,179973,102536,4CbuwI3bEF7gQOwpxBKtal,https://open.spotify.com/artist/4CbuwI3bEF7gQOwpxBKtal,Q1858715,London Elektricity,London,United Kingdom,London,reported_place,accepted_exact_name,
602,Showaddywaddy,178641,93848,3zIIUxcnIoUMouVQdphkeC,https://open.spotify.com/artist/3zIIUxcnIoUMouVQdphkeC,Q731797,Showaddywaddy,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
603,The Futureheads,175654,108938,3TBfn8PtXr42OrTPaoC3E8,https://open.spotify.com/artist/3TBfn8PtXr42OrTPaoC3E8,Q141703,The Futureheads,Sunderland,United Kingdom,Sunderland,reported_place,accepted_exact_name,
604,Therapy?,175573,123041,3MomZRiJwdZmYnysgtF4Ey,https://open.spotify.com/artist/3MomZRiJwdZmYnysgtF4Ey,Q1130493,Therapy?,Larne,United Kingdom,Larne,reported_place,accepted_exact_name,
605,Until The Ribbon Breaks,174393,44423,0PFM64sKw3GG4Sk8kqNIcp,https://open.spotify.com/artist/0PFM64sKw3GG4Sk8kqNIcp,Q19881622,Until the Ribbon Breaks,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
606,The Seahorses,173184,134499,3mbVe260Kgvs1P8YFcCyY7,https://open.spotify.com/artist/3mbVe260Kgvs1P8YFcCyY7,Q7762808,The Seahorses,York,United Kingdom,York,reported_place,accepted_exact_name,
607,Lawson,172494,182546,2Ah7S4oLgEBYRbz2V0cZzU,https://open.spotify.com/artist/2Ah7S4oLgEBYRbz2V0cZzU,Q1076,Lawson,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
608,swim school,172006,31979,7hC74DRW4q3obXLB5lTq4F,https://open.spotify.com/artist/7hC74DRW4q3obXLB5lTq4F,Q112039696,Swim School,,Scotland,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
609,Tom Robinson Band,171964,37011,57YVY9QP1mhqc51WqHln0e,https://open.spotify.com/artist/57YVY9QP1mhqc51WqHln0e,Q526586,Tom Robinson Band,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
610,The Soup Dragons,171856,50553,5BEYGWk6aPdNXxBx9pwU8S,https://open.spotify.com/artist/5BEYGWk6aPdNXxBx9pwU8S,Q3066755,The Soup Dragons,Bellshill,United Kingdom,Bellshill,reported_place,accepted_exact_name,
611,The Corries,171307,37863,37QFe07xXVifiZf6t6t3PE,https://open.spotify.com/artist/37QFe07xXVifiZf6t6t3PE,Q1349385,The Corries,Edinburgh,United Kingdom,Edinburgh,reported_place,accepted_exact_name,
612,Bob Vylan,171179,188980,6XgIk9Y6qy6JCMZVime6DQ,https://open.spotify.com/artist/6XgIk9Y6qy6JCMZVime6DQ,Q111685240,Bob Vylan,London,United Kingdom,London,reported_place,accepted_exact_name,
613,Sailor,168700,47029,4pE3KE9J1Z1LKzjwLtWU21,https://open.spotify.com/artist/4pE3KE9J1Z1LKzjwLtWU21,Q354427,Sailor,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
614,Dr. Feelgood,167923,120205,25IRTisJjqI6JlkyCVMBsV,https://open.spotify.com/artist/25IRTisJjqI6JlkyCVMBsV,Q1253897,Dr. Feelgood,Essex,United Kingdom,Essex,reported_place,accepted_exact_name,
615,Cock Sparrer,166468,137956,4NPManowiyiGa72hezruf2,https://open.spotify.com/artist/4NPManowiyiGa72hezruf2,Q600311,Cock Sparrer,London,United Kingdom,London,reported_place,accepted_exact_name,
616,Thunder,165055,122168,3SfrwwVPGtjYTI3vwQ4hEU,https://open.spotify.com/artist/3SfrwwVPGtjYTI3vwQ4hEU,Q678521,Thunder,London,United Kingdom,London,reported_place,accepted_exact_name,
617,The Exploited,164967,272998,6NB4b8lltHCjOhW7vQZkAy,https://open.spotify.com/artist/6NB4b8lltHCjOhW7vQZkAy,Q117684,The Exploited,Edinburgh,United Kingdom,Edinburgh,reported_place,accepted_exact_name,
618,The Slits,164826,155815,5O0RrEgz4NLCPLrDZiPggz,https://open.spotify.com/artist/5O0RrEgz4NLCPLrDZiPggz,Q677115,The Slits,London,United Kingdom,London,reported_place,accepted_exact_name,
619,Stateless,164345,31770,6msJKphD3VXZPItnztefdH,https://open.spotify.com/artist/6msJKphD3VXZPItnztefdH,Q3497309,Stateless,Leeds,United Kingdom,Leeds,reported_place,accepted_exact_name,
620,Beady Eye,164088,205926,5yBDILLJyNFAjFpECkk7ys,https://open.spotify.com/artist/5yBDILLJyNFAjFpECkk7ys,Q753648,Beady Eye,London,United Kingdom,London,reported_place,accepted_exact_name,
621,Babylon Zoo,163876,17699,3k7uMwc8FLJmH8RHMh2HF8,https://open.spotify.com/artist/3k7uMwc8FLJmH8RHMh2HF8,Q696624,Babylon Zoo,Wolverhampton,United Kingdom,Wolverhampton,reported_place,accepted_exact_name,
622,Kareful,162343,17678,7y4breKexfBWgdyMgHMEHK,https://open.spotify.com/artist/7y4breKexfBWgdyMgHMEHK,Q59563575,Kareful,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
623,The Swinging Blue Jeans,161534,71064,5gNduPlUGHsgy1w7f71obH,https://open.spotify.com/artist/5gNduPlUGHsgy1w7f71obH,Q1310839,The Swinging Blue Jeans,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
624,Loadstar,160497,38144,0umDTRGYujQH31KZq9FdrU,https://open.spotify.com/artist/0umDTRGYujQH31KZq9FdrU,Q15052759,Loadstar,Bristol,United Kingdom,Bristol,reported_place,accepted_exact_name,
